0.10,0.27,1.00
0.10,0.27,1.01
0.10,0.28,1.00
0.10,0.27,0.99
0.09,0.26,1.00
0.08,0.25,1.00
0.08,0.26,0.99
0.08,0.26,0.99
0.08,0.25,1.00
0.09,0.26,0.99
0.07,0.28,0.97
0.07,0.28,0.98
0.07,0.28,0.98
0.07,0.28,0.99
0.09,0.27,1.01
0.10,0.26,1.02
0.11,0.26,1.03
0.14,0.27,1.03
0.15,0.27,1.03
0.14,0.27,1.02
0.12,0.28,1.00
0.07,0.29,0.97
0.05,0.31,0.94
0.05,0.30,0.96
0.05,0.30,0.95
0.03,0.31,0.94
0.05,0.31,0.93
0.05,0.32,0.90
-0.02,0.39,0.82
0.03,0.43,0.75
0.01,0.45,0.67
0.07,0.39,0.63
0.02,0.33,0.58
0.16,0.21,0.62
0.14,0.15,0.58
0.24,0.06,0.59
0.20,-0.01,0.53
0.06,-0.01,0.44
0.45,-0.17,0.65
0.38,-0.25,0.66
0.32,-0.31,0.82
0.62,-0.51,1.07
0.39,-0.63,1.15
0.88,-0.82,1.54
0.93,-0.80,1.55
0.32,-0.66,1.29
0.41,-0.60,1.25
0.44,-0.47,1.12
0.11,-0.36,0.96
0.11,-0.30,0.93
