-0.04,0.06,1.00
-0.06,0.07,0.99
-0.07,0.06,0.98
-0.08,0.09,0.94
-0.12,0.10,0.94
-0.23,0.13,0.88
-0.60,0.21,0.82
-0.94,0.23,0.70
-0.87,0.05,0.60
-0.55,-0.43,0.91
0.23,-1.13,1.90
0.93,-1.23,2.04
1.05,-1.36,2.01
0.98,-1.31,1.80
1.17,-1.11,1.31
1.13,-0.94,0.99
1.02,-0.78,0.71
0.88,-0.56,0.39
0.73,-0.32,0.16
0.53,-0.12,-0.01
0.47,0.04,-0.11
0.33,0.11,-0.14
0.10,0.15,-0.07
-0.10,0.20,-0.01
-0.30,0.20,0.01
-0.43,0.30,0.07
-0.66,0.23,0.16
-0.76,0.22,0.29
-0.72,0.36,0.46
-0.69,0.31,0.64
-0.86,0.22,0.71
-0.94,0.29,0.88
-1.01,0.16,1.09
-0.86,0.04,1.21
-0.70,0.03,1.21
-0.43,-0.18,1.45
-0.20,-0.50,1.91
0.34,-0.53,1.80
0.90,-0.64,1.48
0.57,-0.71,1.51
0.52,-0.47,1.39
0.56,-0.32,1.11
0.40,-0.20,0.92
0.35,-0.10,0.82
0.37,-0.07,0.86
0.30,-0.00,0.84
0.15,0.03,0.80
0.04,-0.01,0.86
-0.02,-0.01,0.94
-0.02,-0.02,0.99
