-0.05,0.13,0.98
-0.04,0.12,0.98
-0.04,0.13,0.95
-0.04,0.12,0.96
-0.07,0.11,0.99
-0.09,0.14,1.12
-0.11,0.35,1.63
0.02,0.20,2.05
0.06,-0.02,2.05
0.01,-0.11,2.05
-0.16,-0.07,1.37
-0.08,0.00,0.63
-0.18,-0.06,0.30
-0.13,0.06,-0.00
-0.07,0.26,0.02
-0.38,0.11,0.31
-0.55,0.10,0.57
-0.73,0.44,0.63
-1.16,0.22,0.73
-0.98,-0.00,0.90
-0.19,0.05,0.74
0.31,0.02,0.74
0.76,0.00,0.81
0.78,0.01,0.77
0.61,-0.02,0.72
0.40,0.04,0.61
0.37,0.15,0.45
0.23,0.23,0.12
0.10,0.15,0.02
0.14,0.22,0.05
0.26,0.14,0.46
0.49,-0.21,1.26
0.44,-0.55,2.05
0.36,-0.65,2.05
0.59,-0.41,1.71
0.58,-0.10,1.24
0.67,-0.13,0.96
0.85,-0.29,0.86
1.06,-0.42,0.77
1.06,-0.48,0.73
0.82,-0.47,0.60
0.51,-0.23,0.64
-0.02,-0.27,0.76
-0.41,-0.33,0.98
-0.59,-0.19,1.04
-0.65,-0.35,1.20
-0.46,-0.45,1.23
-0.33,-0.25,1.04
-0.25,-0.20,0.95
-0.05,-0.24,0.95
