-0.04,-0.18,0.96
-0.06,-0.17,0.94
-0.07,-0.17,0.93
-0.05,-0.17,0.94
-0.07,-0.16,0.96
-0.08,-0.16,0.95
-0.19,-0.10,0.90
-0.45,-0.07,0.88
-0.64,0.07,0.91
-0.95,-0.03,1.14
-0.69,-0.55,1.65
-0.07,-0.84,2.05
0.62,-0.99,2.05
0.96,-1.01,1.96
1.10,-0.97,1.54
1.13,-0.78,1.05
0.97,-0.52,0.53
0.76,-0.32,0.18
0.66,-0.11,-0.06
0.45,0.07,-0.28
0.16,0.16,-0.47
-0.18,0.25,-0.64
-0.39,0.47,-0.64
-0.49,0.55,-0.32
-0.99,0.47,0.44
-0.71,0.19,0.92
-0.13,-0.18,1.57
0.05,-0.43,2.05
-0.14,-0.35,2.05
0.11,-0.39,1.97
0.42,-0.46,2.05
0.80,-0.41,1.78
0.79,-0.37,1.53
0.64,-0.23,1.07
0.55,-0.08,0.67
0.46,0.00,0.36
0.27,0.12,0.14
0.19,0.23,-0.15
0.03,0.33,-0.01
-0.12,0.38,0.02
-0.36,0.23,-0.08
-0.52,0.10,-0.02
-0.64,-0.03,0.08
-0.73,-0.06,0.21
-0.74,-0.08,0.28
-0.85,-0.26,0.49
-0.96,-0.52,0.99
-0.76,-0.70,1.31
-0.87,-0.83,1.37
-0.79,-0.73,1.48
