-0.04,-0.12,0.98
-0.04,-0.13,0.97
-0.05,-0.14,0.94
-0.05,-0.12,0.91
-0.06,-0.07,0.90
-0.07,-0.11,0.98
-0.03,-0.09,1.16
0.12,-0.13,1.90
0.25,-0.53,2.05
0.13,-0.86,2.05
-0.18,-0.68,1.84
-0.36,-0.29,0.78
-0.26,0.03,0.09
-0.07,0.15,-0.23
0.01,0.35,-0.21
-0.21,0.26,0.16
-0.65,-0.04,0.65
-0.92,-0.10,0.88
-1.15,-0.17,1.07
-0.89,-0.29,1.15
-0.54,-0.38,1.03
0.15,-0.17,0.71
0.92,0.26,0.39
0.99,0.37,0.26
1.18,0.26,0.24
0.88,0.06,0.34
0.60,0.02,0.30
0.15,0.16,0.01
-0.28,0.31,-0.22
-0.09,0.34,0.00
0.02,-0.07,0.67
0.50,-0.80,1.43
0.67,-0.93,2.05
0.61,-1.02,2.05
0.75,-0.78,1.70
1.37,-0.60,1.07
1.55,-0.65,0.64
1.25,-0.67,0.43
0.96,-0.66,0.42
0.99,-0.46,0.44
0.22,-0.32,0.81
-0.56,-0.40,0.99
-1.36,-0.08,1.09
-1.24,0.00,1.02
-0.82,-0.05,1.00
-0.37,-0.64,1.28
-0.06,-0.35,1.08
-0.09,-0.16,0.83
-0.08,-0.24,0.85
0.01,-0.26,0.84
