0.03,-0.20,0.89
0.03,-0.22,0.89
0.02,-0.20,0.88
0.01,-0.21,0.86
0.02,-0.23,0.91
0.04,-0.21,0.91
0.03,-0.16,1.10
0.14,-0.35,2.02
0.22,-0.93,2.05
0.18,-1.10,2.05
-0.02,-0.92,1.57
-0.17,-0.51,0.61
-0.12,-0.06,0.02
-0.04,0.11,-0.32
0.06,0.26,-0.26
-0.03,0.48,-0.02
-0.38,0.15,0.42
-0.56,-0.13,0.91
-0.61,0.00,0.93
-1.00,-0.03,0.85
-0.94,-0.11,1.00
-0.38,-0.26,1.06
0.19,-0.22,0.94
0.71,-0.02,0.71
0.94,-0.19,0.74
0.70,-0.28,0.86
0.73,-0.20,0.80
0.49,-0.07,0.64
0.27,0.04,0.37
0.09,0.14,0.12
-0.01,0.20,-0.08
0.06,0.31,-0.05
0.12,0.12,0.15
0.22,-0.31,0.84
0.63,-0.70,1.54
0.63,-1.14,2.05
0.54,-0.84,1.85
0.48,-0.54,1.36
0.41,-0.47,1.21
0.50,-0.52,1.15
0.79,-0.46,0.74
1.12,-0.46,0.62
1.12,-0.51,0.63
0.93,-0.24,0.58
0.58,-0.02,0.70
-0.25,-0.02,0.81
-0.91,0.04,1.00
-0.88,0.00,1.16
-0.42,-0.05,1.13
-0.49,-0.08,1.16
