-0.05,-0.47,0.78
-0.02,-0.47,0.79
0.04,-0.46,0.80
0.13,-0.47,0.83
0.27,-0.48,0.89
0.45,-0.53,0.93
-0.07,-0.56,0.87
-0.99,-0.51,0.60
-1.42,-0.47,0.20
-0.99,-0.36,0.15
0.05,-0.42,0.49
1.60,-0.59,1.05
1.56,-0.58,1.34
1.17,-0.53,1.17
-0.17,-0.59,0.89
-1.20,-0.32,0.43
-1.31,-0.19,0.36
-0.87,-0.39,0.52
0.24,-0.54,0.79
1.26,-0.55,1.09
1.47,-0.63,1.23
0.79,-0.55,0.94
-0.41,-0.37,0.61
-1.14,-0.25,0.43
-1.17,-0.21,0.54
-0.54,-0.42,0.70
0.60,-0.61,0.94
1.18,-0.61,1.14
1.24,-0.67,1.18
0.71,-0.55,0.91
-0.52,-0.32,0.65
-1.29,-0.16,0.32
-1.08,-0.26,0.43
-0.70,-0.35,0.65
0.63,-0.52,0.75
1.26,-0.56,1.06
1.33,-0.66,1.16
0.84,-0.62,1.05
0.01,-0.46,0.83
-1.02,-0.26,0.50
-1.26,-0.16,0.42
-0.89,-0.25,0.64
0.04,-0.40,0.73
0.90,-0.50,0.94
1.18,-0.61,1.12
1.03,-0.61,1.18
0.38,-0.47,0.94
-0.70,-0.31,0.58
-1.29,-0.11,0.52
-1.04,-0.14,0.56
