-0.02,-0.27,0.89
-0.03,-0.28,0.90
-0.02,-0.26,0.89
-0.03,-0.25,0.88
-0.02,-0.26,0.90
-0.02,-0.27,0.89
0.04,-0.29,1.27
-0.06,-0.75,2.05
-0.18,-1.12,2.05
-0.28,-1.16,2.05
-0.35,-0.65,1.18
-0.02,-0.05,0.12
0.14,0.25,-0.38
0.11,0.47,-0.49
0.27,0.56,-0.25
-0.09,0.11,0.20
-0.48,-0.06,0.65
-0.89,-0.11,0.78
-1.25,-0.16,0.75
-1.18,-0.41,0.99
-0.26,-0.59,1.22
0.42,-0.37,0.89
0.96,-0.10,0.70
1.03,-0.03,0.71
0.65,-0.05,0.78
0.57,-0.04,0.67
0.50,-0.04,0.58
0.37,0.03,0.43
0.19,0.13,0.20
0.21,0.22,-0.16
0.09,0.34,-0.25
0.07,0.12,0.14
0.31,-0.53,0.96
0.56,-0.87,1.85
0.58,-1.27,2.05
0.67,-1.08,1.94
0.79,-0.65,1.35
0.83,-0.48,1.04
0.96,-0.54,0.82
1.18,-0.57,0.62
1.29,-0.60,0.53
0.88,-0.52,0.50
0.29,-0.15,0.60
-0.19,-0.11,0.50
-0.97,-0.15,0.79
-1.03,-0.23,0.97
-0.92,-0.28,1.03
-0.70,-0.33,0.96
-0.40,-0.41,0.99
-0.14,-0.37,0.77
