-0.02,-0.16,0.96
-0.03,-0.15,0.92
-0.06,-0.17,0.92
-0.07,-0.18,0.92
-0.07,-0.17,0.92
-0.09,-0.17,0.91
-0.07,-0.15,0.99
0.12,-0.03,1.23
-0.09,-0.37,1.97
0.54,-0.78,2.05
0.73,-0.83,2.05
0.48,-0.97,2.05
0.17,-0.99,1.53
-0.18,-0.56,0.52
-0.29,-0.14,-0.11
-0.48,0.14,-0.37
-0.24,0.40,-0.51
-0.06,0.51,-0.36
-0.12,0.43,-0.15
-0.13,0.19,0.05
0.01,-0.02,0.25
0.08,-0.05,0.24
0.34,-0.09,0.17
0.62,-0.22,0.21
0.69,-0.32,0.36
0.54,-0.32,0.40
0.31,-0.26,0.71
-0.02,-0.49,0.88
-0.67,-0.67,1.10
-0.99,-0.90,1.46
-0.89,-1.12,1.74
-0.82,-0.98,1.57
-0.66,-0.73,1.26
-0.36,-0.63,1.20
-0.35,-0.49,1.13
-0.55,-0.44,0.96
-0.68,-0.31,0.82
-0.96,-0.30,0.69
-1.08,-0.32,0.55
-1.11,-0.49,0.57
-0.80,-0.78,0.45
0.20,-0.68,0.49
1.01,-0.77,0.78
1.35,-0.80,0.95
1.05,-0.75,0.90
0.87,-0.60,0.71
0.76,-0.48,0.74
0.49,-0.41,0.75
0.35,-0.32,0.72
0.27,-0.28,0.81
