-0.10,-0.21,0.91
-0.10,-0.22,0.92
-0.11,-0.22,0.92
-0.10,-0.20,0.91
-0.12,-0.21,0.90
-0.15,-0.24,0.92
-0.27,-0.30,1.25
-0.07,-0.61,2.05
0.59,-1.02,2.05
0.61,-1.22,2.05
0.12,-1.08,1.86
-0.39,-0.73,0.78
-0.62,-0.16,-0.01
-0.42,0.23,-0.37
-0.21,0.44,-0.61
0.03,0.55,-0.48
0.34,0.44,-0.28
0.46,0.23,0.11
0.53,0.01,0.07
0.66,0.02,-0.03
0.74,-0.08,0.05
0.62,-0.14,0.19
0.44,-0.06,0.23
0.20,-0.07,0.15
-0.50,-0.48,0.34
-0.77,-0.75,1.17
-0.70,-0.97,1.79
-0.63,-1.06,1.97
-0.56,-0.93,1.97
-0.45,-0.68,1.62
-0.50,-0.50,1.23
-0.59,-0.47,1.16
-0.59,-0.44,1.19
-0.76,-0.43,1.07
-0.84,-0.46,0.93
-0.88,-0.50,0.77
-0.26,-0.50,0.90
0.08,-0.52,0.92
0.43,-0.41,0.74
1.00,-0.31,0.72
1.10,-0.49,0.84
0.85,-0.54,0.86
0.71,-0.36,0.71
0.53,-0.22,0.72
0.25,-0.33,0.91
0.16,-0.28,0.89
0.13,-0.20,0.86
0.04,-0.25,0.92
-0.02,-0.22,0.91
-0.02,-0.16,0.85
