-0.03,-0.04,0.97
-0.03,-0.04,0.98
-0.04,-0.04,0.99
-0.06,-0.05,1.00
-0.04,-0.04,0.99
-0.07,-0.03,0.96
-0.10,-0.05,0.93
-0.14,-0.03,0.90
-0.29,0.00,0.89
0.11,-0.13,1.75
0.28,-0.49,2.05
0.60,-1.06,2.05
0.61,-1.09,2.05
0.25,-0.83,1.46
0.03,-0.44,0.61
0.01,-0.03,0.00
-0.23,0.13,-0.47
-0.12,0.32,-0.76
0.36,0.19,-0.82
0.73,-0.03,-0.64
1.06,-0.10,-0.34
0.97,-0.12,-0.15
0.55,-0.12,-0.09
-0.02,-0.08,0.34
-0.04,-0.62,0.87
-0.18,-0.56,1.61
-0.72,-0.78,2.03
-0.98,-0.83,1.88
-0.50,-0.57,1.78
-0.53,-0.58,1.75
-0.54,-0.50,1.46
-0.66,-0.18,1.04
-0.69,-0.24,0.96
-0.68,-0.30,0.89
-0.66,-0.27,0.94
-0.69,-0.51,0.92
-0.33,-0.52,0.71
0.50,-0.45,1.04
0.99,-0.64,1.17
0.95,-0.77,0.90
1.09,-0.63,0.88
0.95,-0.46,0.72
0.62,-0.35,0.62
0.41,-0.23,0.69
0.34,-0.17,0.82
0.17,-0.25,0.92
0.08,-0.19,0.88
0.12,-0.11,0.82
0.14,-0.20,0.93
0.09,-0.19,0.94
