-0.01,0.14,0.97
0.01,0.13,0.98
-0.01,0.15,0.95
0.01,0.13,1.00
0.01,0.13,1.02
-0.01,0.14,0.98
-0.16,0.14,0.89
-0.51,0.15,0.82
-0.56,0.06,0.86
-0.40,0.12,1.08
-0.24,-0.00,1.54
0.25,-0.32,1.98
0.75,-0.32,2.05
0.78,-0.29,1.74
0.72,-0.20,1.29
0.87,-0.19,1.27
1.13,-0.11,0.99
1.00,-0.02,0.82
1.13,0.01,0.73
0.89,0.02,0.65
0.68,0.04,0.48
0.41,0.09,0.26
0.27,0.10,0.12
0.14,0.11,0.17
-0.04,0.14,0.12
-0.07,0.05,0.13
-0.25,0.08,0.22
-0.28,0.07,0.29
-0.34,0.05,0.51
-0.74,0.14,0.63
-0.82,0.17,1.05
-0.51,0.26,1.06
-0.60,0.26,1.20
-0.37,0.19,1.39
-0.07,0.20,1.15
-0.07,0.03,1.42
-0.16,-0.14,1.64
-0.18,-0.15,1.48
0.12,-0.33,1.33
0.65,-0.41,1.56
0.55,-0.52,1.58
0.55,-0.54,1.41
0.67,-0.45,1.31
0.54,-0.38,1.28
0.60,-0.25,0.99
0.63,-0.12,0.83
0.53,-0.07,0.77
0.44,-0.06,0.78
0.30,-0.06,0.73
0.15,-0.03,0.64
