-0.20,-0.40,1.64
-0.42,-0.28,1.50
-0.82,-0.30,1.42
-1.13,-0.16,1.19
-1.32,-0.13,1.05
-1.30,-0.28,1.17
-1.28,-0.31,1.04
-1.28,-0.31,0.78
-1.12,-0.26,0.59
-0.99,-0.31,0.52
-0.77,-0.23,0.36
-0.52,-0.08,0.19
-0.25,-0.05,0.08
-0.22,0.05,-0.09
0.22,0.16,-0.17
0.57,0.13,-0.09
0.47,0.12,-0.05
0.44,0.10,-0.09
0.78,-0.01,-0.03
1.03,-0.08,0.15
1.18,-0.20,0.35
1.20,-0.35,0.57
1.17,-0.60,1.02
1.25,-0.63,1.12
0.95,-0.59,1.27
0.84,-0.70,1.31
0.56,-0.65,1.19
-0.04,-0.65,1.46
-0.08,-0.95,1.68
-0.33,-0.83,1.63
-0.42,-0.49,1.25
-0.58,-0.53,1.26
-0.60,-0.44,1.14
-0.52,-0.34,0.90
-0.39,-0.27,0.76
-0.24,-0.18,0.88
-0.36,-0.27,0.93
-0.43,-0.29,0.76
-0.28,-0.19,0.68
-0.08,-0.20,0.75
-0.01,-0.16,0.79
0.05,-0.10,0.70
0.01,-0.12,0.81
0.07,-0.14,0.89
-0.03,-0.18,0.85
-0.12,-0.14,0.84
-0.14,-0.16,0.92
-0.11,-0.21,0.98
-0.13,-0.13,0.90
-0.11,-0.15,0.94
