-0.12,-0.02,0.90
-0.19,-0.03,0.91
-0.24,0.02,0.92
-0.32,0.00,0.96
-0.51,-0.05,1.13
-0.57,-0.04,1.40
-0.59,-0.31,1.87
0.02,-0.64,2.05
0.51,-0.77,2.05
0.82,-0.76,1.96
1.06,-0.72,1.50
1.00,-0.57,0.85
0.94,-0.33,0.25
0.81,-0.18,-0.01
0.66,-0.02,-0.30
0.47,0.15,-0.55
0.31,0.23,-0.71
-0.03,0.22,-0.66
-0.39,0.27,-0.61
-0.72,0.39,-0.41
-1.24,0.24,0.37
-1.30,-0.35,1.13
-0.29,-0.38,1.72
0.13,-0.62,2.05
0.09,-0.53,2.05
0.07,-0.32,1.87
0.10,-0.15,1.87
0.62,-0.28,1.90
0.83,-0.44,1.87
0.67,-0.44,1.58
0.45,-0.31,1.14
0.25,-0.21,0.67
0.32,0.01,0.32
0.21,0.11,0.02
0.09,0.17,-0.24
-0.02,0.20,-0.33
-0.29,0.28,-0.31
-0.65,0.19,-0.22
-0.66,0.16,0.01
-0.69,0.18,0.28
-1.02,-0.09,0.76
-1.10,-0.38,0.98
-1.11,-0.43,0.93
-0.47,-0.34,1.40
-0.33,-0.46,1.83
-0.39,-0.47,1.77
0.35,-0.42,1.82
0.45,-0.45,1.74
0.27,-0.48,1.27
0.40,-0.34,1.08
