0.12,-0.17,1.28
-0.07,-0.45,1.93
0.27,-0.66,2.05
0.59,-0.49,1.92
0.74,-0.38,2.05
0.72,-0.68,1.96
0.14,-0.70,1.18
-0.35,-0.56,0.67
-0.42,-0.16,0.14
-0.30,0.17,-0.20
-0.19,0.37,-0.06
-0.19,0.43,-0.08
-0.10,0.46,0.14
-0.01,0.42,0.41
0.04,0.32,0.54
0.08,0.37,0.58
0.16,0.32,0.58
0.34,0.18,0.54
0.36,0.09,0.30
0.49,0.11,0.11
0.83,0.25,-0.15
0.95,0.12,0.08
0.39,-0.12,0.61
-0.19,-0.15,0.85
-0.77,-0.87,1.28
-0.89,-0.92,2.05
-0.94,-0.73,2.04
-0.94,-0.44,1.57
-0.79,-0.24,1.19
-0.66,-0.11,1.13
-0.39,-0.13,0.87
-0.13,-0.12,0.78
-0.15,-0.16,0.68
-0.32,-0.12,0.55
-0.43,-0.05,0.56
-0.80,-0.09,0.67
-1.28,-0.16,0.78
-1.51,-0.33,1.03
-1.33,-0.75,1.15
0.11,-0.89,0.79
0.72,-0.93,0.88
1.69,-0.77,1.08
1.33,-0.59,1.12
0.89,-0.43,0.84
0.56,-0.43,0.84
0.52,-0.32,0.92
0.15,-0.35,0.93
-0.06,-0.35,0.87
0.05,-0.27,0.84
0.09,-0.22,0.80
