-0.03,0.03,0.97
-0.05,0.03,0.97
-0.04,0.03,0.97
-0.05,0.04,0.97
-0.06,0.01,1.01
-0.08,0.04,0.98
-0.15,0.07,0.94
-0.27,0.11,0.86
-0.50,0.21,0.78
-0.82,0.16,0.79
-0.75,0.10,0.82
-0.46,-0.26,1.25
0.08,-0.72,2.00
0.65,-0.85,2.05
0.85,-0.96,2.05
1.24,-0.87,1.86
1.46,-0.72,1.34
1.32,-0.62,0.91
1.21,-0.55,0.71
1.02,-0.38,0.42
0.75,-0.21,0.17
0.42,-0.05,-0.10
0.20,0.02,-0.13
0.01,0.10,-0.13
-0.21,0.19,-0.13
-0.43,0.18,-0.09
-0.59,0.25,-0.02
-0.58,0.34,0.02
-0.69,0.21,0.07
-0.81,0.32,0.19
-0.87,0.32,0.20
-0.88,0.15,0.57
-1.12,-0.03,0.75
-0.96,-0.12,1.01
-0.88,-0.39,1.51
-0.44,-0.52,1.71
-0.03,-0.73,1.86
0.50,-0.97,2.05
0.76,-0.94,2.05
0.54,-0.53,1.58
0.24,-0.39,1.23
0.29,-0.29,1.01
0.34,-0.18,0.72
0.32,-0.08,0.58
0.24,-0.05,0.61
0.26,-0.07,0.66
0.27,0.02,0.63
0.10,-0.01,0.90
0.02,-0.10,1.11
0.08,-0.06,1.15
