-0.01,-0.19,0.92
-0.01,-0.20,0.94
-0.02,-0.19,0.94
-0.02,-0.20,0.93
-0.02,-0.20,0.94
-0.03,-0.19,0.91
-0.09,-0.15,0.86
-0.35,-0.05,0.91
-0.73,-0.05,1.10
-0.93,-0.41,1.51
-0.57,-0.92,2.05
0.16,-1.12,2.05
0.60,-1.25,2.05
0.83,-1.14,1.61
0.95,-0.89,0.98
1.01,-0.56,0.49
0.98,-0.29,0.04
0.93,-0.06,-0.25
0.73,0.12,-0.43
0.49,0.25,-0.67
0.27,0.32,-0.73
-0.12,0.31,-0.64
-0.60,0.30,-0.29
-0.93,0.25,0.04
-0.93,-0.01,0.53
-0.72,-0.17,1.23
-0.09,-0.44,1.58
-0.27,-0.42,1.67
-0.31,-0.32,1.67
0.03,-0.49,1.70
0.40,-0.55,1.96
0.57,-0.69,2.01
0.83,-0.69,1.93
0.96,-0.54,1.65
0.77,-0.43,1.24
0.53,-0.27,0.79
0.42,-0.20,0.39
0.32,-0.11,0.12
0.08,0.03,-0.07
0.00,0.20,-0.41
-0.29,0.20,-0.51
-0.39,0.17,-0.41
-0.54,0.29,-0.35
-0.83,0.33,-0.29
-0.85,0.47,0.00
-0.66,0.40,0.28
-1.25,-0.24,0.78
-1.23,-0.16,1.17
-0.75,-0.27,1.51
-0.67,-0.46,1.78
