0.02,0.07,0.93
-0.16,0.13,0.89
-0.31,0.09,0.94
-0.28,0.06,0.89
-0.47,-0.00,0.94
-0.88,-0.13,1.02
-0.74,-0.21,1.00
-0.03,-0.38,1.31
0.37,-0.62,1.85
0.67,-0.64,1.88
0.73,-0.58,1.66
0.95,-0.57,1.55
1.08,-0.48,1.46
1.02,-0.41,1.19
1.01,-0.30,0.99
0.85,-0.27,0.89
0.83,-0.17,0.67
0.61,-0.07,0.52
0.49,0.08,0.35
0.42,0.09,0.24
0.28,0.11,0.18
0.13,0.16,0.09
-0.01,0.17,0.11
-0.22,0.20,0.05
-0.40,0.35,-0.04
-0.62,0.25,0.15
-0.69,0.30,0.27
-0.65,0.39,0.38
-1.09,0.22,0.65
-1.21,0.24,0.55
-0.80,0.42,0.52
-0.49,0.23,0.71
-0.73,0.15,0.94
-0.60,0.16,1.18
-0.50,-0.20,1.43
-0.40,-0.45,1.84
0.44,-0.45,1.81
0.34,-0.59,1.81
0.72,-0.55,1.63
0.62,-0.50,1.64
0.44,-0.28,1.22
0.49,-0.07,1.03
0.33,-0.05,0.98
0.23,-0.03,0.91
0.18,0.05,0.80
0.06,0.10,0.72
-0.02,0.05,0.80
-0.03,0.08,0.87
-0.02,0.09,0.89
-0.06,0.05,0.93
