-0.76,-0.22,1.42
-0.70,-0.83,1.64
0.33,-1.31,1.85
0.80,-1.35,1.71
0.81,-1.31,1.47
0.86,-1.23,1.16
1.01,-1.14,0.78
1.20,-0.87,0.36
1.01,-0.59,0.03
0.83,-0.28,-0.48
0.61,0.15,-0.85
0.37,0.28,-0.84
-0.17,0.29,-0.80
-0.51,0.52,-0.75
-0.80,0.60,-0.33
-1.11,0.24,0.18
-1.11,-0.02,0.68
-0.34,-0.20,1.41
0.18,-0.56,2.05
0.05,-0.40,2.02
-0.35,-0.35,1.71
-0.17,-0.31,1.74
0.23,-0.47,1.90
0.52,-0.58,1.95
0.98,-0.49,1.74
0.81,-0.42,1.42
0.63,-0.29,1.01
0.58,-0.14,0.54
0.37,-0.09,0.21
0.19,-0.06,-0.21
0.03,0.11,-0.36
-0.23,0.16,-0.50
-0.58,0.27,-0.49
-0.82,0.28,-0.35
-1.03,0.20,-0.02
-1.04,0.43,0.32
-1.04,0.13,0.54
-0.91,-0.41,1.18
-0.71,-0.31,1.27
-0.76,-0.42,1.33
-0.26,-0.62,1.73
-0.12,-0.55,1.70
0.11,-0.40,1.54
0.35,-0.36,1.48
0.07,-0.34,1.20
-0.02,-0.41,1.12
0.15,-0.38,1.13
0.01,-0.36,0.98
0.03,-0.27,0.88
0.08,-0.24,0.91
