-0.06,-0.73,1.50
-0.12,-0.78,1.42
-0.20,-0.67,1.22
-0.03,-0.62,1.09
-0.04,-0.62,0.98
-0.17,-0.44,0.73
-0.21,-0.48,0.92
-0.37,-0.17,0.38
-0.36,0.17,0.10
0.02,0.33,0.09
-0.02,0.32,0.08
-0.33,-0.01,0.57
-0.52,-0.04,0.60
-0.87,-0.21,0.77
-0.05,-0.15,0.75
0.72,-0.18,0.82
0.87,-0.25,0.97
0.97,-0.06,0.77
0.77,0.02,0.69
0.55,-0.10,0.93
0.49,-0.15,0.93
0.29,-0.07,0.83
0.06,-0.01,0.65
-0.02,0.10,0.44
-0.09,0.18,0.22
-0.07,0.19,-0.08
0.10,0.26,-0.07
0.15,0.03,0.28
0.37,-0.74,1.08
0.70,-1.01,1.65
0.50,-1.15,1.93
0.43,-1.07,1.68
0.50,-0.67,1.32
0.32,-0.45,1.10
0.30,-0.42,0.93
0.49,-0.33,0.76
0.61,-0.29,0.63
0.78,-0.33,0.55
1.06,-0.43,0.45
1.13,-0.50,0.35
1.11,-0.62,0.42
0.79,-0.52,0.55
0.25,-0.58,0.56
-0.49,-0.68,1.02
-0.85,-0.64,1.17
-0.61,-0.39,1.13
-0.56,-0.40,1.09
-0.39,-0.31,0.85
-0.38,-0.33,0.78
-0.36,-0.27,0.75
