0.03,0.05,0.99
-0.01,0.04,1.01
-0.02,0.02,1.03
0.00,0.03,1.02
0.01,0.04,1.01
0.05,0.03,1.01
0.07,0.03,0.94
0.08,0.05,0.87
0.02,0.10,0.78
-0.11,0.17,0.62
-0.42,0.15,0.50
-1.02,0.00,1.02
-1.41,-0.60,1.67
-0.40,-0.93,1.66
0.17,-1.30,2.05
0.72,-1.34,2.05
1.50,-0.94,1.43
1.43,-0.70,1.09
1.47,-0.52,0.70
1.39,-0.32,0.57
1.16,-0.29,0.50
1.03,-0.19,0.43
0.77,-0.05,0.34
0.68,0.08,0.16
0.49,0.12,0.02
0.40,0.20,-0.12
0.15,0.33,-0.26
-0.26,0.28,-0.45
-0.57,0.47,-0.38
-0.81,0.40,0.06
-0.87,0.13,0.46
-0.69,0.02,0.91
-0.23,-0.32,1.53
0.25,-0.34,1.99
0.27,-0.27,2.02
0.25,-0.41,1.89
0.61,-0.41,2.05
0.92,-0.46,2.04
0.89,-0.47,1.85
0.93,-0.33,1.48
0.78,-0.19,1.13
0.72,-0.04,0.73
0.53,-0.02,0.45
0.28,0.07,0.13
0.24,0.20,-0.02
0.13,0.21,-0.17
-0.04,0.26,-0.19
-0.27,0.20,0.01
-0.41,0.21,-0.20
-0.44,0.17,0.05
