0.08,0.08,1.01
0.09,0.08,1.02
0.06,0.09,1.02
0.06,0.08,1.04
0.10,0.06,1.06
-0.01,0.12,1.02
-0.34,0.11,0.95
-0.78,0.15,0.83
-1.06,0.11,0.86
-0.66,-0.05,1.14
-0.22,-0.31,1.75
0.24,-0.47,1.94
0.84,-0.49,1.96
0.97,-0.51,1.96
1.10,-0.46,1.60
1.26,-0.27,1.32
0.98,-0.17,1.07
0.80,-0.10,0.76
0.71,0.01,0.61
0.61,0.08,0.47
0.59,0.17,0.35
0.50,0.20,0.33
0.36,0.16,0.34
0.23,0.09,0.33
0.12,0.14,0.28
-0.06,0.11,0.21
-0.15,0.10,0.12
-0.27,0.27,0.12
-0.46,0.22,0.18
-0.65,0.23,0.38
-0.71,0.36,0.55
-0.72,0.26,0.47
-0.72,0.35,0.64
-0.59,0.22,1.04
-0.58,0.08,1.05
-0.94,0.19,1.21
-0.61,0.15,1.44
-0.31,0.05,1.41
-0.32,-0.04,1.57
-0.16,-0.21,1.82
0.21,-0.23,1.61
0.24,-0.24,1.48
0.71,-0.25,1.47
0.67,-0.28,1.41
0.53,-0.09,1.13
0.51,0.04,0.98
0.39,0.07,0.92
0.30,0.08,0.87
0.17,0.06,0.80
0.10,0.13,0.78
