-0.05,-0.17,0.95
-0.04,-0.17,0.96
-0.04,-0.16,0.93
-0.04,-0.17,0.93
-0.03,-0.16,0.94
-0.04,-0.15,0.91
-0.09,-0.15,0.88
-0.16,-0.15,0.85
-0.11,-0.23,1.24
0.57,-0.59,2.05
0.63,-0.86,2.05
0.49,-1.10,2.05
0.19,-1.02,2.00
-0.34,-0.77,0.96
-0.72,-0.46,0.26
-0.61,-0.15,-0.15
-0.40,0.20,-0.44
-0.11,0.58,-0.63
0.14,0.61,-0.47
0.19,0.31,-0.18
0.42,0.03,0.08
0.49,-0.04,0.03
0.56,-0.09,0.00
0.64,-0.34,0.20
0.64,-0.27,0.36
0.37,-0.38,0.57
0.13,-0.48,0.81
-0.46,-0.44,1.10
-1.13,-0.89,1.47
-1.25,-0.78,1.25
-1.05,-0.59,1.27
-0.85,-0.79,1.43
-0.73,-0.69,1.31
-0.58,-0.48,1.02
-0.65,-0.40,0.86
-0.78,-0.44,0.81
-0.87,-0.50,0.78
-0.74,-0.66,0.81
-0.58,-0.55,0.70
-0.38,-0.60,0.54
0.23,-0.88,0.79
0.77,-0.97,0.89
1.39,-0.75,0.80
1.22,-0.57,0.80
0.82,-0.60,0.81
0.42,-0.48,0.72
0.33,-0.32,0.64
0.23,-0.37,0.77
0.17,-0.34,0.88
0.14,-0.30,0.84
