-0.06,0.03,0.97
-0.08,0.01,0.96
-0.03,0.05,0.90
0.03,0.06,0.90
-0.02,0.06,1.01
-0.06,0.00,1.06
0.03,0.00,1.00
0.18,0.01,0.97
0.52,0.03,0.90
1.49,-0.01,0.85
1.34,-0.02,0.98
0.57,-0.59,1.70
-0.16,-1.27,2.05
-1.05,-1.48,2.05
-1.67,-1.57,1.57
-1.68,-1.27,1.13
-1.53,-0.94,0.63
-1.28,-0.57,0.20
-0.94,-0.27,-0.13
-0.65,-0.07,-0.03
-0.33,-0.08,-0.20
-0.10,0.14,-0.15
0.01,0.20,-0.14
0.23,0.27,-0.01
0.28,0.17,-0.03
0.58,0.17,0.15
0.82,0.14,0.28
0.71,-0.00,0.39
0.78,-0.09,0.51
0.90,-0.01,0.53
1.17,-0.10,0.73
1.28,-0.14,0.92
1.15,-0.17,1.31
1.06,-0.40,1.41
0.66,-0.31,1.27
0.19,-0.26,1.56
-0.03,-0.51,1.58
-0.40,-0.35,1.43
-0.62,-0.24,1.30
-0.60,-0.26,1.20
-0.41,-0.26,1.17
-0.36,-0.27,0.95
-0.30,-0.14,0.92
-0.27,-0.12,0.84
-0.18,-0.12,0.86
-0.21,-0.20,0.88
-0.21,-0.19,0.89
-0.25,-0.22,0.81
-0.26,-0.15,0.81
-0.20,-0.12,0.88
