-0.05,0.01,0.91
-0.04,0.01,0.92
0.01,0.00,0.91
0.09,-0.02,0.91
0.25,-0.04,0.90
0.84,-0.04,1.00
0.79,-0.16,1.18
0.27,-0.31,1.43
-0.26,-0.54,1.71
-0.51,-0.80,1.87
-0.85,-0.88,1.87
-1.24,-0.88,1.57
-1.37,-0.87,1.21
-1.51,-0.78,0.75
-1.45,-0.51,0.25
-1.15,-0.28,-0.12
-0.74,-0.22,-0.20
-0.37,-0.10,-0.20
-0.15,0.01,-0.36
0.16,0.17,-0.44
0.59,0.24,-0.40
1.06,0.19,-0.24
1.24,0.09,0.04
1.16,-0.05,0.33
1.16,-0.21,0.55
1.20,-0.36,0.83
1.20,-0.47,1.17
0.90,-0.49,1.28
0.76,-0.58,1.52
0.56,-0.62,1.57
0.16,-0.28,1.56
-0.06,-0.27,1.58
-0.33,-0.28,1.30
-0.42,-0.27,1.23
-0.48,-0.29,1.15
-0.37,-0.22,1.05
-0.23,-0.24,0.91
-0.33,-0.19,0.92
-0.23,-0.18,0.92
-0.22,-0.10,0.84
-0.13,-0.08,0.88
-0.24,-0.19,0.91
-0.10,-0.10,0.94
-0.24,-0.12,0.83
-0.25,-0.13,0.82
-0.09,-0.12,0.93
-0.09,-0.11,0.94
-0.16,-0.09,0.92
-0.09,-0.11,0.92
-0.06,-0.15,0.92
