-0.02,-0.16,0.96
-0.03,-0.16,0.96
-0.03,-0.15,0.96
-0.03,-0.16,0.95
-0.02,-0.16,0.96
-0.02,-0.16,0.95
-0.07,-0.16,0.93
-0.14,-0.15,1.03
0.11,-0.28,1.50
0.70,-0.39,2.05
0.82,-0.53,2.05
0.59,-0.74,2.05
0.16,-0.71,1.62
-0.30,-0.61,0.93
-0.60,-0.49,0.51
-0.69,-0.24,0.12
-0.48,0.15,-0.20
-0.40,0.24,-0.32
-0.20,0.39,-0.18
-0.16,0.35,-0.13
-0.00,0.24,0.07
0.17,-0.02,0.18
0.24,-0.04,0.28
0.30,-0.08,0.24
0.41,-0.06,0.42
0.45,-0.31,0.30
0.23,-0.22,0.75
-0.20,-0.25,0.77
-0.80,-0.64,1.02
-0.88,-0.84,1.29
-0.76,-0.83,1.48
-0.61,-0.87,1.58
-0.53,-0.75,1.40
-0.51,-0.58,1.11
-0.43,-0.53,1.02
-0.45,-0.50,1.01
-0.56,-0.45,0.95
-0.56,-0.46,0.86
-0.44,-0.50,0.86
-0.34,-0.55,0.81
0.01,-0.51,0.77
0.31,-0.41,0.68
0.55,-0.46,0.61
0.76,-0.63,0.79
0.85,-0.62,0.84
0.74,-0.54,0.75
0.59,-0.34,0.61
0.39,-0.30,0.71
0.35,-0.32,0.85
0.22,-0.24,0.82
