-0.03,-0.02,0.98
-0.02,-0.02,0.97
-0.02,-0.01,0.96
-0.00,-0.01,0.97
0.01,-0.01,0.97
0.01,-0.01,0.93
0.04,0.03,0.89
0.12,0.13,0.69
0.62,0.14,0.67
1.12,-0.03,0.84
1.04,-0.20,1.09
0.73,-0.62,1.63
-0.03,-1.12,2.05
-0.53,-1.31,2.05
-0.80,-1.07,1.85
-1.14,-0.87,1.36
-1.40,-0.68,0.86
-1.28,-0.49,0.51
-1.09,-0.24,0.22
-0.80,-0.07,0.02
-0.72,0.06,0.11
-0.50,0.10,-0.03
-0.22,0.17,-0.19
0.02,0.12,-0.19
0.48,0.10,-0.10
0.81,-0.04,-0.05
1.07,-0.07,0.14
1.25,-0.12,0.31
1.32,-0.17,0.54
1.12,-0.25,0.70
0.85,-0.26,0.78
0.93,-0.37,0.93
0.75,-0.68,1.53
0.62,-0.44,1.83
0.10,-0.64,1.81
-0.53,-0.82,1.72
-0.83,-0.48,1.44
-0.49,-0.22,1.18
-0.19,-0.13,1.14
-0.24,-0.16,1.04
-0.15,-0.10,0.88
-0.10,-0.10,0.87
-0.02,-0.12,0.92
0.01,-0.15,0.87
-0.02,-0.14,0.88
-0.06,-0.14,0.82
0.02,-0.13,0.85
-0.05,-0.17,0.87
-0.11,-0.13,0.95
-0.05,-0.09,0.95
