-0.10,0.02,0.96
-0.29,0.05,0.96
-0.39,-0.01,1.05
-0.56,-0.01,1.07
-0.82,-0.17,1.17
-0.34,-0.30,1.25
0.04,-0.42,1.50
0.64,-0.60,1.59
1.20,-0.65,1.56
1.31,-0.61,1.60
1.34,-0.70,1.39
1.29,-0.66,1.15
1.05,-0.50,0.91
0.85,-0.39,0.60
0.66,-0.26,0.34
0.47,-0.14,0.14
0.31,-0.05,-0.05
0.18,0.03,-0.06
0.04,0.12,0.07
-0.13,0.17,0.04
-0.45,0.13,-0.08
-0.52,0.20,0.10
-0.54,0.16,0.34
-0.63,0.13,0.23
-0.93,0.24,0.37
-1.01,0.22,0.64
-1.02,0.15,0.65
-0.87,0.14,0.97
-0.75,-0.05,1.25
-0.47,-0.05,1.24
-0.50,-0.29,1.44
-0.77,-0.42,1.79
-0.45,-0.44,1.75
-0.05,-0.46,1.55
0.22,-0.51,1.46
0.30,-0.49,1.30
0.56,-0.35,1.25
0.51,-0.31,1.09
0.56,-0.18,0.95
0.65,-0.15,0.92
0.47,-0.13,0.90
0.33,-0.11,0.81
0.21,-0.10,0.77
0.13,-0.06,0.80
0.04,-0.04,0.87
-0.00,-0.05,0.89
-0.04,-0.02,0.90
-0.11,-0.03,0.97
-0.17,-0.05,0.98
-0.19,-0.03,0.97
