-0.02,-0.04,0.97
-0.02,-0.05,0.99
-0.02,-0.04,0.98
-0.02,-0.05,0.99
-0.02,-0.04,0.99
-0.02,-0.04,0.99
-0.01,-0.05,1.00
-0.01,-0.04,0.96
-0.06,-0.04,0.90
-0.05,0.00,0.76
0.36,0.05,0.61
1.14,0.10,0.65
1.27,-0.18,0.88
0.82,-0.83,1.65
0.04,-1.44,2.05
-0.76,-1.67,2.05
-1.12,-1.42,1.63
-1.38,-1.11,1.02
-1.47,-0.76,0.68
-1.42,-0.58,0.30
-1.21,-0.32,-0.18
-0.90,-0.04,-0.28
-0.68,0.01,-0.21
-0.30,0.05,-0.49
0.03,0.20,-0.47
0.45,0.09,-0.41
0.80,-0.09,-0.14
1.30,-0.18,0.05
1.34,-0.26,0.26
1.35,-0.39,0.42
1.21,-0.43,0.64
1.16,-0.49,0.83
1.15,-0.67,0.96
0.90,-0.55,1.22
0.69,-0.93,1.73
0.43,-1.11,1.58
-0.20,-0.63,1.34
-0.51,-0.46,1.25
-0.76,-0.43,1.25
-0.75,-0.32,1.10
-0.53,-0.22,1.03
-0.20,-0.26,0.90
-0.25,-0.17,0.92
-0.15,-0.13,0.77
-0.13,-0.19,0.79
-0.15,-0.19,0.78
-0.08,-0.14,0.81
-0.33,-0.36,0.71
-0.21,-0.27,0.86
-0.15,-0.19,0.84
