-0.10,-0.16,0.95
-0.08,-0.17,0.97
-0.05,-0.15,0.95
-0.05,-0.13,0.91
-0.05,-0.14,0.92
-0.05,-0.15,0.89
-0.13,-0.14,0.87
-0.13,-0.17,0.93
0.02,-0.33,1.72
0.13,-0.70,2.05
0.76,-1.12,2.05
0.76,-1.05,2.05
0.08,-0.79,1.45
-0.47,-0.53,0.66
-0.50,-0.18,0.04
-0.57,0.13,-0.32
-0.40,0.43,-0.49
-0.06,0.47,-0.36
0.12,0.31,-0.13
0.34,0.04,0.06
0.57,-0.02,0.15
0.61,-0.06,0.07
0.77,-0.15,0.08
0.82,-0.17,0.18
0.57,-0.17,0.24
0.29,-0.07,0.42
-0.41,-0.23,0.80
-1.13,-1.08,1.53
-0.99,-1.15,1.60
-0.99,-0.94,1.71
-0.81,-0.81,1.72
-0.85,-0.54,1.30
-0.85,-0.32,0.99
-0.86,-0.32,0.89
-0.97,-0.33,0.85
-1.09,-0.54,0.85
-0.89,-0.77,0.89
-0.47,-0.57,0.81
-0.15,-0.68,0.88
0.40,-0.95,1.02
1.24,-0.93,1.01
0.90,-0.79,0.68
0.89,-0.51,0.42
0.85,-0.33,0.44
0.56,-0.33,0.61
0.23,-0.20,0.65
0.05,-0.26,0.75
0.05,-0.36,0.93
0.09,-0.30,0.95
0.06,-0.31,0.96
