-0.28,-0.00,0.92
-0.26,0.01,0.91
-0.27,-0.03,0.91
-0.32,-0.11,0.98
-0.32,-0.06,0.96
-0.32,-0.01,0.91
-0.28,0.01,0.94
-0.20,0.03,0.98
-0.11,0.13,0.94
0.03,0.18,0.94
0.32,0.27,0.89
0.32,0.28,0.73
0.03,0.19,0.51
-0.17,-0.01,0.28
-0.12,-0.05,-0.08
-0.20,0.16,-0.50
-0.55,0.27,-0.71
-0.44,0.36,-0.81
-0.70,0.12,-0.77
-1.09,0.02,-1.10
-1.54,-0.12,-1.35
-1.36,0.07,-1.36
-0.83,0.47,-1.42
-0.79,0.51,-1.32
-1.17,0.49,-1.22
-0.93,0.26,-1.01
-0.62,0.06,-0.74
-0.58,0.09,-0.75
-0.56,0.07,-0.75
-0.67,0.01,-0.72
-0.76,0.07,-0.83
-0.97,0.18,-1.16
-1.01,0.18,-1.20
-0.96,0.32,-1.32
-1.01,0.44,-1.36
-0.92,0.37,-1.15
-0.99,0.30,-1.09
-0.93,0.28,-0.84
-0.52,0.33,-0.55
-0.15,0.24,-0.29
-0.34,0.35,-0.16
-0.31,0.41,-0.16
-0.24,0.49,-0.19
-0.35,0.46,-0.09
-0.44,0.48,-0.02
-0.52,0.64,-0.12
-0.55,0.62,-0.23
-0.65,0.57,-0.08
-0.71,0.58,-0.16
-0.68,0.73,-0.25
