0.04,-0.08,0.97
0.05,-0.07,0.97
0.06,-0.07,0.97
0.06,-0.07,0.97
0.06,-0.07,0.96
0.08,-0.07,0.97
0.06,-0.08,0.98
0.06,-0.08,0.99
0.04,-0.08,0.99
0.05,-0.08,0.97
0.05,-0.07,0.96
0.05,-0.08,0.96
0.05,-0.08,0.98
0.06,-0.08,0.97
0.06,-0.09,0.98
0.06,-0.09,0.98
0.06,-0.08,0.98
0.06,-0.08,0.97
0.05,-0.08,0.97
0.05,-0.07,0.96
0.06,-0.08,0.97
0.03,-0.08,0.98
0.06,-0.08,0.98
0.06,-0.09,0.98
0.06,-0.08,0.98
0.06,-0.08,0.97
0.05,-0.08,0.97
0.05,-0.08,0.97
0.04,-0.08,0.97
0.05,-0.08,0.96
0.05,-0.08,0.97
0.05,-0.08,0.98
0.06,-0.09,0.98
0.06,-0.08,0.98
0.05,-0.08,0.97
0.05,-0.08,0.96
0.04,-0.09,0.97
0.04,-0.09,0.98
0.05,-0.09,0.99
0.05,-0.09,0.98
0.06,-0.08,0.97
0.05,-0.08,0.96
0.05,-0.08,0.96
0.05,-0.09,0.98
0.04,-0.09,0.98
0.05,-0.09,0.97
0.06,-0.08,0.97
0.05,-0.08,0.97
0.05,-0.08,0.97
0.05,-0.08,0.96
