-0.03,-0.13,0.88
-0.12,-0.11,0.88
-0.35,-0.05,0.97
-0.70,-0.19,1.29
-0.83,-0.49,1.76
-0.37,-0.69,2.05
0.08,-0.94,2.05
0.44,-0.98,2.05
0.58,-0.94,1.53
0.95,-0.77,1.01
1.13,-0.58,0.59
1.00,-0.35,0.02
0.91,-0.15,-0.24
0.78,0.07,-0.55
0.43,0.21,-0.76
0.04,0.28,-0.77
-0.36,0.39,-0.64
-0.71,0.35,-0.26
-0.82,0.20,0.06
-0.95,0.05,0.42
-0.73,-0.26,0.98
-0.25,-0.52,1.49
-0.13,-0.59,1.71
-0.30,-0.61,1.71
0.08,-0.56,1.73
0.36,-0.59,1.92
0.53,-0.75,1.97
0.89,-0.76,1.84
0.84,-0.63,1.61
0.70,-0.47,1.15
0.58,-0.26,0.87
0.48,-0.14,0.66
0.23,-0.12,0.23
0.16,0.04,0.01
-0.06,0.11,-0.30
-0.18,0.21,-0.42
-0.33,0.25,-0.39
-0.69,0.30,-0.36
-0.86,0.23,-0.35
-0.93,0.41,-0.10
-0.89,0.31,0.10
-1.01,-0.17,0.57
-0.64,-0.39,1.29
-0.42,-0.56,1.82
-0.55,-0.65,2.05
-0.55,-0.48,2.05
-0.51,-0.55,1.61
-0.13,-0.54,1.41
-0.02,-0.35,1.11
0.19,-0.34,1.04
