-0.00,0.03,0.97
-0.03,0.04,0.94
-0.02,0.03,0.98
-0.07,0.03,0.98
-0.23,0.05,0.99
-1.08,0.14,0.84
-1.30,-0.43,1.57
-0.20,-0.98,2.05
0.32,-1.07,2.05
0.92,-1.16,2.05
1.34,-1.00,1.44
1.23,-0.66,0.56
1.05,-0.38,0.13
1.14,-0.15,-0.06
1.12,0.09,-0.36
0.93,0.24,-0.54
0.54,0.21,-0.61
0.04,0.22,-0.76
-0.56,0.34,-0.80
-0.98,0.35,-0.27
-1.23,0.22,0.46
-1.12,-0.25,1.36
-0.60,-0.47,1.86
0.05,-0.39,2.05
0.42,-0.46,2.05
0.75,-0.23,2.05
0.96,-0.48,2.05
1.08,-0.36,1.65
0.96,-0.10,1.35
0.85,-0.08,0.96
0.57,-0.15,0.55
0.42,-0.03,0.29
0.32,0.16,0.14
0.17,0.22,-0.11
-0.06,0.16,-0.16
-0.03,0.24,-0.25
-0.13,0.19,-0.32
-0.50,0.05,-0.32
-0.96,0.16,-0.12
-1.20,0.07,0.49
-1.07,-0.38,0.93
-0.95,-0.46,1.18
-1.05,-0.49,1.42
-0.53,-0.63,1.65
0.21,-0.56,1.91
0.27,-0.58,2.05
0.62,-0.49,1.84
0.76,-0.51,1.75
0.48,-0.49,1.40
0.18,-0.45,1.16
