-0.04,-0.15,0.96
-0.05,-0.14,0.93
-0.07,-0.13,0.91
-0.05,-0.13,0.91
-0.03,-0.15,0.93
-0.05,-0.10,0.93
-0.08,-0.12,1.31
0.09,-0.52,2.05
0.10,-0.67,2.05
-0.04,-0.68,2.05
-0.29,-0.49,1.47
-0.27,-0.30,0.78
-0.12,-0.09,0.24
-0.12,0.05,0.03
-0.10,0.25,-0.12
-0.36,0.47,0.04
-1.00,-0.03,0.37
-0.98,-0.23,0.75
-0.91,0.06,0.83
-0.60,-0.16,0.75
-0.19,-0.56,1.07
0.40,-0.43,0.92
0.80,-0.05,0.67
0.84,0.09,0.56
0.77,0.21,0.51
0.65,0.12,0.46
0.44,0.04,0.38
0.23,0.13,0.18
0.21,0.23,-0.01
0.09,0.31,-0.08
0.21,0.12,0.27
0.36,-0.39,0.88
0.48,-0.86,1.69
0.45,-1.12,2.03
0.39,-0.98,1.94
0.68,-0.62,1.55
0.87,-0.36,1.06
1.00,-0.39,0.86
1.12,-0.54,0.73
1.00,-0.57,0.63
0.66,-0.52,0.60
0.41,-0.28,0.69
-0.03,-0.09,0.76
-0.69,-0.15,0.93
-0.88,0.04,1.00
-0.62,0.12,0.97
-0.56,-0.04,0.95
-0.54,-0.35,0.95
-0.22,-0.34,0.94
-0.16,-0.17,0.85
