-0.03,0.02,0.99
-0.02,0.04,0.98
-0.03,0.03,0.99
-0.01,0.04,0.97
0.01,0.03,0.98
-0.02,0.03,0.98
-0.11,0.03,1.00
-0.12,0.07,0.75
0.14,0.10,0.58
0.89,0.08,0.55
1.30,-0.11,0.87
1.32,-0.33,1.28
0.66,-0.79,2.03
-0.27,-1.30,2.05
-0.63,-1.36,2.05
-0.98,-1.15,1.78
-1.44,-1.01,1.25
-1.58,-0.69,0.66
-1.34,-0.32,0.30
-1.07,-0.16,0.08
-0.91,-0.00,-0.06
-0.55,0.16,-0.07
-0.33,0.14,-0.17
-0.17,0.11,-0.13
0.08,0.01,-0.07
0.44,0.02,-0.07
0.68,-0.04,-0.02
1.00,-0.05,0.13
1.01,-0.18,0.31
1.13,-0.20,0.41
1.00,-0.12,0.56
1.09,-0.28,0.85
1.24,-0.24,1.00
1.10,-0.18,1.31
0.94,-0.52,1.53
0.46,-0.28,1.48
-0.13,-0.34,1.63
-0.29,-0.31,1.51
-0.49,-0.23,1.40
-0.51,-0.22,1.26
-0.48,-0.20,1.22
-0.40,-0.12,1.05
-0.36,-0.11,0.86
-0.28,-0.13,0.95
-0.20,-0.12,0.91
-0.25,-0.06,0.81
-0.24,-0.09,0.77
-0.09,-0.11,0.87
-0.09,-0.06,0.95
-0.11,-0.09,0.94
