0.03,0.08,0.99
0.02,0.06,1.01
0.04,0.06,1.02
0.04,0.07,1.01
0.04,0.06,1.00
0.07,0.05,1.01
0.14,0.03,0.98
0.20,0.05,0.94
0.14,0.11,0.89
-0.04,0.13,0.81
-0.55,0.15,0.59
-0.80,0.04,0.51
-0.91,-0.34,0.83
-0.67,-0.83,1.61
-0.00,-1.02,2.05
0.49,-1.17,1.84
0.94,-1.13,1.63
1.27,-0.96,1.45
1.45,-0.85,1.26
1.45,-0.71,0.91
1.39,-0.57,0.68
1.15,-0.49,0.62
1.04,-0.31,0.34
0.93,-0.10,0.17
0.77,-0.03,0.21
0.66,0.02,0.21
0.57,0.03,0.17
0.26,0.02,0.07
0.12,-0.04,-0.03
-0.17,-0.04,-0.10
-0.58,-0.01,0.05
-0.78,-0.00,0.04
-1.01,0.20,-0.06
-1.05,0.20,0.09
-1.11,0.12,0.31
-1.19,0.27,0.58
-1.21,0.10,0.86
-1.12,-0.17,1.28
-0.76,-0.07,1.35
-0.29,-0.40,1.63
-0.19,-0.69,2.05
0.29,-0.64,1.95
0.48,-0.60,1.62
0.38,-0.72,1.38
0.63,-0.58,1.27
0.68,-0.33,1.22
0.40,-0.25,0.98
0.23,-0.13,0.80
0.38,-0.12,0.88
0.20,-0.15,0.82
