-0.02,-0.26,0.91
-0.01,-0.25,0.91
0.00,-0.23,0.90
-0.03,-0.20,0.88
-0.07,-0.27,0.91
-0.09,-0.30,0.99
-0.10,-0.22,1.40
-0.09,-0.75,2.05
0.26,-1.14,2.05
0.11,-0.97,2.05
-0.02,-0.70,1.19
-0.04,-0.27,0.41
-0.06,0.09,-0.02
0.03,0.29,-0.13
-0.05,0.42,-0.16
-0.06,0.46,0.03
-0.40,0.16,0.48
-0.51,0.11,0.74
-0.92,0.19,0.82
-1.32,0.12,0.59
-0.98,-0.01,0.72
0.03,-0.27,1.06
0.81,-0.17,0.99
0.98,-0.18,0.96
0.75,-0.22,1.05
0.61,-0.12,0.98
0.42,0.01,0.81
0.36,0.05,0.72
0.28,0.01,0.72
0.19,0.02,0.52
0.11,0.13,0.14
0.08,0.25,-0.34
0.17,0.41,-0.30
0.17,0.05,0.28
0.34,-0.50,1.18
0.49,-0.93,2.05
0.52,-1.05,2.05
0.59,-0.72,1.76
0.37,-0.50,1.50
0.45,-0.42,1.27
0.69,-0.42,1.03
0.94,-0.36,0.73
1.14,-0.29,0.42
1.31,-0.40,0.34
1.14,-0.62,0.53
0.58,-0.49,0.59
-0.28,-0.16,0.72
-0.76,-0.37,0.99
-0.85,-0.31,1.21
-0.71,0.00,1.07
