-0.02,0.02,0.99
-0.03,0.02,0.97
-0.02,-0.00,0.99
-0.01,-0.01,1.00
-0.02,0.02,0.95
-0.01,0.01,0.96
-0.02,0.07,1.01
0.03,0.04,1.57
0.35,-0.01,2.05
0.07,-0.34,2.05
-0.07,-0.35,2.05
-0.23,-0.13,1.37
-0.21,-0.06,0.66
-0.04,-0.11,0.24
-0.13,0.01,-0.05
-0.17,0.25,-0.13
-0.45,0.42,-0.02
-1.01,0.24,0.47
-1.39,0.02,0.54
-1.01,0.06,0.67
-0.57,-0.33,1.00
0.38,-0.31,0.92
0.86,-0.03,0.46
0.92,-0.02,0.44
0.92,-0.06,0.51
0.79,-0.01,0.35
0.66,0.09,0.22
0.39,0.12,0.09
0.20,0.25,-0.07
0.17,0.35,-0.07
0.03,-0.14,0.45
0.32,-0.51,1.27
0.47,-1.01,1.87
0.63,-1.18,2.05
0.49,-0.81,1.83
0.71,-0.54,1.32
1.07,-0.44,0.84
1.26,-0.51,0.58
1.10,-0.65,0.45
0.82,-0.80,0.45
0.61,-0.53,0.60
0.34,-0.07,0.77
-0.28,-0.32,0.96
-0.79,-0.42,1.05
-0.84,0.02,0.83
-0.44,0.37,0.73
-0.38,-0.12,1.05
-0.36,-0.40,1.20
-0.29,-0.39,0.97
-0.29,-0.28,0.96
